station_id,Recorded,NO2,NOx
Oesterbro,2022-02-23 13:00:00,4.49,6.16
Vesterbro,2022-02-23 13:00:00,6.08,10.98
Oesterbro,2022-02-23 13:30:00,4.51,5.95
Vesterbro,2022-02-23 13:30:00,8.26,14.23
Oesterbro,2022-02-23 14:00:00,5.22,7.11
Vesterbro,2022-02-23 14:00:00,8.72,15.43
Oesterbro,2022-02-23 14:30:00,5.34,7.42
Vesterbro,2022-02-23 14:30:00,13.79,24.96
Oesterbro,2022-02-23 15:00:00,5.85,8.95
Vesterbro,2022-02-23 15:00:00,10.88,18.51
Oesterbro,2022-02-23 15:30:00,5.57,7.88
Vesterbro,2022-02-23 15:30:00,8.84,14.13
Oesterbro,2022-02-23 16:00:00,5.7,6.85
Vesterbro,2022-02-23 16:00:00,12.72,20.02
Oesterbro,2022-02-23 16:30:00,6.79,7.9
Vesterbro,2022-02-23 16:30:00,13.08,23.83
Oesterbro,2022-02-23 17:00:00,6.83,7.96
Vesterbro,2022-02-23 17:00:00,13.25,20.54
Oesterbro,2022-02-23 17:30:00,5.45,6.5
Vesterbro,2022-02-23 17:30:00,11.57,20.73
Vesterbro,2022-02-23 18:00:00,11.17,17.82
Oesterbro,2022-02-23 18:00:00,4.97,5.32
Vesterbro,2022-02-23 18:30:00,11.21,16.56
Oesterbro,2022-02-23 18:30:00,4.38,4.93
Vesterbro,2022-02-23 19:00:00,8.66,13.6
Oesterbro,2022-02-23 19:00:00,4.05,4.61
Vesterbro,2022-02-23 19:30:00,8.7,14.06
Oesterbro,2022-02-23 19:30:00,3.79,4.25
Vesterbro,2022-02-23 20:00:00,7.4,10.42
Oesterbro,2022-02-23 20:00:00,3.75,4.13
Vesterbro,2022-02-23 20:30:00,6.58,10.73
Oesterbro,2022-02-23 20:30:00,3.56,3.98
Vesterbro,2022-02-23 21:00:00,6.98,9.47
Oesterbro,2022-02-23 21:00:00,3.67,4.34
Oesterbro,2022-02-23 21:30:00,3.79,4.05
Vesterbro,2022-02-23 21:30:00,6.46,9.87
Vesterbro,2022-02-23 22:00:00,6.73,8.78
Oesterbro,2022-02-23 22:00:00,4.32,4.59
Vesterbro,2022-02-23 22:30:00,6.06,7.88
Oesterbro,2022-02-23 22:30:00,3.79,3.96
Vesterbro,2022-02-23 23:00:00,7.19,8.41
Oesterbro,2022-02-23 23:00:00,4.28,4.63
Vesterbro,2022-02-23 23:30:00,5.41,6.29
Oesterbro,2022-02-23 23:30:00,4.88,5.16
Vesterbro,2022-02-24 00:00:00,5.3,6.35
Oesterbro,2022-02-24 00:00:00,5.09,5.55
Vesterbro,2022-02-24 00:30:00,6.22,6.98
Oesterbro,2022-02-24 00:30:00,4.93,5.26
Vesterbro,2022-02-24 01:00:00,4.3,4.15
Oesterbro,2022-02-24 01:00:00,4.25,4.23
Vesterbro,2022-02-24 01:30:00,3.21,3.37
Oesterbro,2022-02-24 01:30:00,3.6,3.82
Vesterbro,2022-02-24 02:00:00,3.84,3.9
Oesterbro,2022-02-24 02:00:00,3.21,3.31
Vesterbro,2022-02-24 02:30:00,3.65,3.48
Oesterbro,2022-02-24 02:30:00,3.19,3.06
Vesterbro,2022-02-24 03:00:00,3.65,3.39
Oesterbro,2022-02-24 03:00:00,3.29,3.27
Oesterbro,2022-02-24 03:30:00,3.67,3.58
Vesterbro,2022-02-24 03:30:00,3.4,3.63
Oesterbro,2022-02-24 04:00:00,3.56,3.79
Vesterbro,2022-02-24 04:30:00,4.76,4.95
Oesterbro,2022-02-24 04:30:00,4.59,4.99
Vesterbro,2022-02-24 05:00:00,4.86,6.22
Oesterbro,2022-02-24 05:00:00,3.92,4.23
Oesterbro,2022-02-24 05:30:00,2.7,2.49
Vesterbro,2022-02-24 05:30:00,11.38,14.99
Vesterbro,2022-02-24 06:00:00,13.83,18.51
Vesterbro,2022-02-24 06:30:00,48.35,78.13
Oesterbro,2022-02-24 06:30:00,12.7,12.99
Vesterbro,2022-02-24 07:00:00,41.88,68.93
Oesterbro,2022-02-24 07:00:00,21.29,22.2
Vesterbro,2022-02-24 07:30:00,42.48,67.76
Oesterbro,2022-02-24 07:30:00,17.82,19.58
Vesterbro,2022-02-24 08:00:00,38.5,63.17
Oesterbro,2022-02-24 08:00:00,21.17,23.64
Oesterbro,2022-02-24 08:30:00,12.22,13.96
Vesterbro,2022-02-24 08:30:00,34.67,50.97
Vesterbro,2022-02-24 09:00:00,24.81,39.47
Oesterbro,2022-02-24 09:00:00,8.45,9.52
Vesterbro,2022-02-24 09:30:00,20.96,41.81
Oesterbro,2022-02-24 09:30:00,10.16,12.51
Oesterbro,2022-02-24 10:00:00,6.73,8.11
Vesterbro,2022-02-24 10:00:00,12.87,23.29
Vesterbro,2022-02-24 10:30:00,10.12,18.78
Oesterbro,2022-02-24 10:30:00,6.25,8.13
Vesterbro,2022-02-24 11:00:00,8.26,13.98
Oesterbro,2022-02-24 11:00:00,5.72,7.84
Oesterbro,2022-02-24 11:30:00,4.55,5.14
Vesterbro,2022-02-24 11:30:00,7.06,11.46
Oesterbro,2022-02-24 12:00:00,4.38,5.24
Vesterbro,2022-02-24 12:00:00,8.17,13.44
Oesterbro,2022-02-24 12:30:00,4.32,4.82
Vesterbro,2022-02-24 12:30:00,11.86,18.55
Oesterbro,2022-02-24 13:00:00,4.36,4.9
Vesterbro,2022-02-24 13:00:00,10.56,16.47
Vesterbro,2022-02-24 13:30:00,6.87,11.19
Oesterbro,2022-02-24 13:30:00,4.19,4.86
Vesterbro,2022-02-24 14:00:00,14.96,23.98
Oesterbro,2022-02-24 14:00:00,10.33,11.07
Oesterbro,2022-02-24 14:30:00,8.8,9.79
Vesterbro,2022-02-24 14:30:00,34.62,58.98
Vesterbro,2022-02-24 15:00:00,63.97,97.79
Oesterbro,2022-02-24 15:00:00,12.81,15.26
Oesterbro,2022-02-24 15:30:00,15.7,17.67
Vesterbro,2022-02-24 15:30:00,45.02,68.41
Vesterbro,2022-02-24 16:00:00,23.12,36.41
Oesterbro,2022-02-24 16:00:00,13.43,14.54
Oesterbro,2022-02-24 16:30:00,11.48,12.89
Vesterbro,2022-02-24 16:30:00,23.62,38.75
Oesterbro,2022-02-24 17:00:00,8.2,8.51
Vesterbro,2022-02-24 17:00:00,17.14,24.5
Oesterbro,2022-02-24 17:30:00,4.82,4.84
Vesterbro,2022-02-24 17:30:00,11.69,17.35
Oesterbro,2022-02-24 18:00:00,5.6,6.12
Vesterbro,2022-02-24 18:00:00,11.15,15.8
Oesterbro,2022-02-24 18:30:00,6.46,6.64
Vesterbro,2022-02-24 18:30:00,8.74,12.34
Oesterbro,2022-02-24 19:00:00,8.17,8.43
Vesterbro,2022-02-24 19:00:00,11.21,15.91
Oesterbro,2022-02-24 19:30:00,5.62,5.58
Vesterbro,2022-02-24 19:30:00,9.45,14.82
Oesterbro,2022-02-24 20:00:00,5.78,5.97
Vesterbro,2022-02-24 20:00:00,11.32,15.72
Oesterbro,2022-02-24 20:30:00,5.41,5.55
Vesterbro,2022-02-24 20:30:00,7.96,11.72
Oesterbro,2022-02-24 21:00:00,6.6,6.94
Vesterbro,2022-02-24 21:00:00,8.66,13.58
Oesterbro,2022-02-24 21:30:00,5.93,6.14
Vesterbro,2022-02-24 21:30:00,11.11,15.51
Oesterbro,2022-02-24 22:00:00,4.78,5.26
Vesterbro,2022-02-24 22:00:00,7.8,12.01
Oesterbro,2022-02-24 22:30:00,4.28,4.05
Vesterbro,2022-02-24 22:30:00,7.04,10.38
Oesterbro,2022-02-24 23:00:00,5.01,5.34
Vesterbro,2022-02-24 23:00:00,4.76,7.98
Vesterbro,2022-02-24 23:30:00,3.54,6.31
Oesterbro,2022-02-24 23:30:00,2.85,2.79
Vesterbro,2022-02-25 00:00:00,2.43,3.96
Oesterbro,2022-02-25 00:00:00,1.78,1.89
Vesterbro,2022-02-25 00:30:00,2.93,6.08
Oesterbro,2022-02-25 00:30:00,1.74,1.63
Vesterbro,2022-02-25 01:00:00,1.2,1.72
Vesterbro,2022-02-25 01:30:00,2.96,4.32
Oesterbro,2022-02-25 01:30:00,1.61,1.84
Oesterbro,2022-02-25 02:00:00,1.45,1.74
Vesterbro,2022-02-25 02:00:00,2.1,2.79
Oesterbro,2022-02-25 02:30:00,1.43,1.38
Vesterbro,2022-02-25 02:30:00,2.05,3.69
Oesterbro,2022-02-25 03:00:00,1.42,1.43
Vesterbro,2022-02-25 03:00:00,1.74,3.06
Oesterbro,2022-02-25 03:30:00,1.4,1.51
Vesterbro,2022-02-25 03:30:00,1.51,2.47
Vesterbro,2022-02-25 04:00:00,3.6,4.86
Oesterbro,2022-02-25 04:30:00,3.58,4.11
Vesterbro,2022-02-25 04:30:00,4.53,5.51
Oesterbro,2022-02-25 05:00:00,3.65,3.96
Oesterbro,2022-02-25 05:30:00,4.84,5.45
Vesterbro,2022-02-25 05:30:00,9.47,14.19
Oesterbro,2022-02-25 06:00:00,6.25,7.04
Vesterbro,2022-02-25 06:00:00,15.55,26.83
Oesterbro,2022-02-25 06:30:00,7.55,8.7
Vesterbro,2022-02-25 06:30:00,18.82,27.12
Oesterbro,2022-02-25 07:00:00,8.87,10.21
Vesterbro,2022-02-25 07:00:00,18.93,30.45
Oesterbro,2022-02-25 07:30:00,10.1,11.69
Vesterbro,2022-02-25 07:30:00,25.7,44.98
Oesterbro,2022-02-25 08:00:00,9.79,11.65
Vesterbro,2022-02-25 08:00:00,16.81,54.47
Vesterbro,2022-02-25 08:30:00,14.76,26.28
Oesterbro,2022-02-25 08:30:00,8.68,10.27
Vesterbro,2022-02-25 09:00:00,16.14,35.34
Oesterbro,2022-02-25 09:00:00,5.34,6.66
Vesterbro,2022-02-25 09:30:00,9.12,14.06
Oesterbro,2022-02-25 09:30:00,6.14,7.48
Vesterbro,2022-02-25 10:00:00,10.27,15.26
Oesterbro,2022-02-25 10:00:00,5.22,6.29
Oesterbro,2022-02-25 10:30:00,4.38,5.76
Vesterbro,2022-02-25 10:30:00,8.19,12.76
Oesterbro,2022-02-25 11:00:00,4.05,5.62
Vesterbro,2022-02-25 11:00:00,8.55,14.44
Oesterbro,2022-02-25 11:30:00,3.77,5.18
Vesterbro,2022-02-25 11:30:00,6.98,10.92
Oesterbro,2022-02-25 12:00:00,3.35,3.96
Vesterbro,2022-02-25 12:00:00,8.63,13.54
Oesterbro,2022-02-25 12:30:00,3.08,4.17
Vesterbro,2022-02-25 12:30:00,7.98,12.79
Oesterbro,2022-02-25 13:00:00,2.6,3.48
Vesterbro,2022-02-25 13:00:00,6.54,11.19
Vesterbro,2022-02-25 13:30:00,9.18,14.65
Oesterbro,2022-02-25 13:30:00,3.94,5.28
Vesterbro,2022-02-25 14:00:00,10.06,16.93
Oesterbro,2022-02-25 14:00:00,3.84,4.92
Oesterbro,2022-02-25 14:30:00,3.81,5.09
Vesterbro,2022-02-25 14:30:00,11.59,19.68
Oesterbro,2022-02-25 15:00:00,5.16,7.04
Vesterbro,2022-02-25 15:00:00,14.1,25.84
Vesterbro,2022-02-25 15:30:00,12.24,19.74
Oesterbro,2022-02-25 15:30:00,5.43,6.9
Vesterbro,2022-02-25 16:00:00,11.42,19.39
Oesterbro,2022-02-25 16:00:00,5.72,7.06
Oesterbro,2022-02-25 16:30:00,5.83,7.11
Vesterbro,2022-02-25 16:30:00,12.43,21.86
Oesterbro,2022-02-25 17:00:00,11.9,15.13
Vesterbro,2022-02-25 17:00:00,10.35,15.15
Vesterbro,2022-02-25 17:30:00,15.8,22.87
Oesterbro,2022-02-25 17:30:00,11.4,13.31
Vesterbro,2022-02-25 18:00:00,26.93,42.29
Oesterbro,2022-02-25 18:00:00,6.1,7.0
Vesterbro,2022-02-25 18:30:00,15.78,20.43
Oesterbro,2022-02-25 18:30:00,28.9,41.86
Vesterbro,2022-02-25 19:00:00,12.89,17.35
Oesterbro,2022-02-25 19:00:00,7.1,7.78
Vesterbro,2022-02-25 19:30:00,14.86,20.73
Oesterbro,2022-02-25 19:30:00,8.76,9.56
Vesterbro,2022-02-25 20:00:00,17.84,23.05
Oesterbro,2022-02-25 20:00:00,15.85,18.76
Vesterbro,2022-02-25 20:30:00,13.29,17.52
Oesterbro,2022-02-25 20:30:00,8.89,10.29
Oesterbro,2022-02-25 21:00:00,7.76,8.41
Vesterbro,2022-02-25 21:00:00,19.76,26.83
Vesterbro,2022-02-25 21:30:00,18.91,26.51
Oesterbro,2022-02-25 21:30:00,9.58,10.0
Oesterbro,2022-02-25 22:00:00,9.29,10.12
Vesterbro,2022-02-25 22:00:00,29.72,42.73
Vesterbro,2022-02-25 22:30:00,25.74,35.55
Oesterbro,2022-02-25 22:30:00,18.03,19.07
Vesterbro,2022-02-25 23:00:00,33.26,55.42
Oesterbro,2022-02-25 23:00:00,9.35,9.73
Vesterbro,2022-02-25 23:30:00,38.27,72.68
Oesterbro,2022-02-25 23:30:00,14.88,15.51
Oesterbro,2022-02-26 00:00:00,9.77,10.16
Vesterbro,2022-02-26 00:00:00,25.24,55.31
Oesterbro,2022-02-26 00:30:00,11.48,11.67
Vesterbro,2022-02-26 00:30:00,16.83,23.18
Vesterbro,2022-02-26 01:00:00,13.29,16.01
Oesterbro,2022-02-26 01:00:00,8.61,8.93
Vesterbro,2022-02-26 01:30:00,9.47,11.93
Oesterbro,2022-02-26 01:30:00,8.74,9.18
Oesterbro,2022-02-26 02:00:00,8.78,8.82
Vesterbro,2022-02-26 02:00:00,16.1,19.89
Vesterbro,2022-02-26 02:30:00,39.09,66.06
Oesterbro,2022-02-26 02:30:00,9.39,9.77
Vesterbro,2022-02-26 03:00:00,36.36,73.63
Oesterbro,2022-02-26 03:00:00,9.22,9.77
Oesterbro,2022-02-26 03:30:00,9.08,9.29
Vesterbro,2022-02-26 03:30:00,34.77,133.8
Oesterbro,2022-02-26 04:00:00,10.6,10.92
Vesterbro,2022-02-26 04:00:00,49.57,106.43
Vesterbro,2022-02-26 04:30:00,50.28,88.07
Oesterbro,2022-02-26 04:30:00,9.51,9.62
Vesterbro,2022-02-26 05:00:00,39.49,74.2
Oesterbro,2022-02-26 05:30:00,9.45,9.75
Vesterbro,2022-02-26 05:30:00,35.0,49.9
Oesterbro,2022-02-26 06:00:00,8.38,8.68
Oesterbro,2022-02-26 06:30:00,10.38,10.71
Vesterbro,2022-02-26 06:30:00,49.61,96.79
Vesterbro,2022-02-26 07:00:00,43.51,77.63
Oesterbro,2022-02-26 07:00:00,13.92,14.23
Vesterbro,2022-02-26 07:30:00,49.19,108.53
Oesterbro,2022-02-26 07:30:00,22.62,25.63
Oesterbro,2022-02-26 08:00:00,23.01,31.14
Vesterbro,2022-02-26 08:00:00,48.81,110.22
Vesterbro,2022-02-26 08:30:00,42.61,89.41
Oesterbro,2022-02-26 08:30:00,22.17,31.86
Oesterbro,2022-02-26 09:00:00,18.11,25.86
Vesterbro,2022-02-26 09:00:00,50.76,137.11
Oesterbro,2022-02-26 09:30:00,22.91,37.05
Vesterbro,2022-02-26 09:30:00,49.0,110.27
Vesterbro,2022-02-26 10:00:00,23.87,46.65
Oesterbro,2022-02-26 10:00:00,21.44,34.83
Oesterbro,2022-02-26 10:30:00,14.0,20.43
Vesterbro,2022-02-26 10:30:00,23.08,39.59
Oesterbro,2022-02-26 11:00:00,13.54,19.6
Vesterbro,2022-02-26 11:00:00,19.51,32.19
Oesterbro,2022-02-26 11:30:00,6.08,7.99
Vesterbro,2022-02-26 11:30:00,16.33,25.42
Oesterbro,2022-02-26 12:00:00,5.43,7.21
Vesterbro,2022-02-26 12:00:00,14.52,21.48
Oesterbro,2022-02-26 12:30:00,3.9,4.93
Vesterbro,2022-02-26 12:30:00,15.28,22.62
Vesterbro,2022-02-26 13:00:00,16.91,31.0
Oesterbro,2022-02-26 13:00:00,5.51,7.65
Oesterbro,2022-02-26 13:30:00,3.21,4.59
Vesterbro,2022-02-26 13:30:00,14.76,22.99
Oesterbro,2022-02-26 14:00:00,3.44,4.13
Vesterbro,2022-02-26 14:00:00,11.53,20.33
Oesterbro,2022-02-26 14:30:00,3.35,4.53
Vesterbro,2022-02-26 14:30:00,13.69,20.96
Oesterbro,2022-02-26 15:00:00,3.92,4.59
Vesterbro,2022-02-26 15:00:00,21.53,33.3
Oesterbro,2022-02-26 15:30:00,4.93,5.79
Vesterbro,2022-02-26 15:30:00,22.84,34.98
Oesterbro,2022-02-26 16:00:00,4.69,5.41
Vesterbro,2022-02-26 16:00:00,18.36,27.1
Oesterbro,2022-02-26 16:30:00,6.39,7.13
Vesterbro,2022-02-26 16:30:00,22.64,34.46
Vesterbro,2022-02-26 17:00:00,25.67,39.67
Oesterbro,2022-02-26 17:00:00,10.37,11.36
Vesterbro,2022-02-26 17:30:00,49.0,84.8
Oesterbro,2022-02-26 17:30:00,17.08,17.88
Vesterbro,2022-02-26 18:00:00,82.52,167.02
Oesterbro,2022-02-26 18:00:00,32.55,33.47
Oesterbro,2022-02-26 18:30:00,38.96,40.22
Vesterbro,2022-02-26 18:30:00,78.22,186.35
Oesterbro,2022-02-26 19:00:00,26.2,27.67
Vesterbro,2022-02-26 19:00:00,88.19,220.49
Oesterbro,2022-02-26 19:30:00,35.95,37.26
Vesterbro,2022-02-26 19:30:00,73.34,143.99
Oesterbro,2022-02-26 20:00:00,32.97,34.39
Vesterbro,2022-02-26 20:00:00,66.08,111.79
Vesterbro,2022-02-26 20:30:00,46.19,130.36
Oesterbro,2022-02-26 20:30:00,23.22,24.0
Vesterbro,2022-02-26 21:00:00,63.28,121.37
Oesterbro,2022-02-26 21:00:00,19.83,21.09
Vesterbro,2022-02-26 21:30:00,36.61,87.4
Oesterbro,2022-02-26 21:30:00,18.17,18.53
Oesterbro,2022-02-26 22:00:00,15.49,16.22
Vesterbro,2022-02-26 22:00:00,39.68,71.95
Oesterbro,2022-02-26 22:30:00,17.31,18.4
Vesterbro,2022-02-26 22:30:00,22.59,40.72
Vesterbro,2022-02-26 23:00:00,34.56,71.28
Oesterbro,2022-02-26 23:00:00,17.19,17.58
Oesterbro,2022-02-26 23:30:00,15.87,16.1
Vesterbro,2022-02-26 23:30:00,26.26,36.3
Oesterbro,2022-02-27 00:00:00,15.87,16.29
Vesterbro,2022-02-27 00:00:00,27.79,50.2
Oesterbro,2022-02-27 00:30:00,15.32,15.76
Vesterbro,2022-02-27 00:30:00,32.32,70.4
Vesterbro,2022-02-27 01:00:00,28.0,35.73
Oesterbro,2022-02-27 01:00:00,11.67,12.07
Vesterbro,2022-02-27 01:30:00,17.86,34.27
Oesterbro,2022-02-27 01:30:00,10.38,10.58
Oesterbro,2022-02-27 02:00:00,12.45,12.6
Vesterbro,2022-02-27 02:00:00,22.89,30.41
Oesterbro,2022-02-27 02:30:00,12.13,12.34
Vesterbro,2022-02-27 02:30:00,25.0,56.57
Oesterbro,2022-02-27 03:00:00,10.4,10.75
Vesterbro,2022-02-27 03:00:00,20.79,29.99
Oesterbro,2022-02-27 03:30:00,8.22,8.22
Vesterbro,2022-02-27 03:30:00,16.62,21.82
Oesterbro,2022-02-27 04:00:00,6.64,6.79
Vesterbro,2022-02-27 04:30:00,19.3,28.76
Oesterbro,2022-02-27 04:30:00,6.45,6.39
Oesterbro,2022-02-27 05:00:00,6.62,6.79
Vesterbro,2022-02-27 05:00:00,16.77,23.64
Oesterbro,2022-02-27 05:30:00,6.52,6.69
Vesterbro,2022-02-27 05:30:00,13.58,18.8
Vesterbro,2022-02-27 06:00:00,29.38,41.29
Oesterbro,2022-02-27 06:30:00,8.59,8.26
Vesterbro,2022-02-27 06:30:00,32.42,43.87
Vesterbro,2022-02-27 07:00:00,43.64,52.61
Oesterbro,2022-02-27 07:00:00,9.58,9.72
Vesterbro,2022-02-27 07:30:00,25.03,35.17
Oesterbro,2022-02-27 07:30:00,8.99,9.2
Vesterbro,2022-02-27 08:00:00,26.39,36.15
Oesterbro,2022-02-27 08:00:00,10.56,11.76
Vesterbro,2022-02-27 08:30:00,25.82,45.0
Oesterbro,2022-02-27 08:30:00,12.18,14.55
Vesterbro,2022-02-27 09:00:00,25.28,42.34
Oesterbro,2022-02-27 09:00:00,11.02,13.66
Vesterbro,2022-02-27 09:30:00,23.96,41.37
Oesterbro,2022-02-27 09:30:00,8.8,11.09
Vesterbro,2022-02-27 10:00:00,21.55,51.06
Oesterbro,2022-02-27 10:00:00,7.98,10.67
Vesterbro,2022-02-27 10:30:00,17.42,35.15
Oesterbro,2022-02-27 10:30:00,7.61,10.54
Oesterbro,2022-02-27 11:00:00,8.13,11.02
Vesterbro,2022-02-27 11:00:00,23.18,44.73
Oesterbro,2022-02-27 11:30:00,8.11,11.4
Vesterbro,2022-02-27 11:30:00,22.8,50.43
Oesterbro,2022-02-27 12:00:00,8.99,12.7
Vesterbro,2022-02-27 12:00:00,22.97,53.51
Oesterbro,2022-02-27 12:30:00,8.36,11.61
Vesterbro,2022-02-27 12:30:00,26.85,54.75
Oesterbro,2022-02-27 13:00:00,6.64,9.18
Vesterbro,2022-02-27 13:00:00,22.22,51.96
Vesterbro,2022-02-27 13:30:00,25.24,47.93
Oesterbro,2022-02-27 13:30:00,6.01,7.98
Oesterbro,2022-02-27 14:00:00,5.51,7.23
Vesterbro,2022-02-27 14:00:00,21.69,38.96
Oesterbro,2022-02-27 14:30:00,5.68,7.04
Vesterbro,2022-02-27 14:30:00,25.28,47.47
Oesterbro,2022-02-27 15:00:00,6.48,7.75
Vesterbro,2022-02-27 15:00:00,20.75,34.81
Vesterbro,2022-02-27 15:30:00,24.27,48.85
Oesterbro,2022-02-27 15:30:00,7.36,8.84
Oesterbro,2022-02-27 16:00:00,8.05,9.35
Vesterbro,2022-02-27 16:00:00,18.65,40.51
Oesterbro,2022-02-27 16:30:00,8.07,9.22
Vesterbro,2022-02-27 16:30:00,18.51,46.09
Oesterbro,2022-02-27 17:00:00,8.64,9.41
Vesterbro,2022-02-27 17:00:00,20.27,47.95
Vesterbro,2022-02-27 17:30:00,22.01,54.3
Oesterbro,2022-02-27 17:30:00,9.94,10.25
Oesterbro,2022-02-27 18:00:00,10.54,11.34
Vesterbro,2022-02-27 18:00:00,20.44,47.97
Oesterbro,2022-02-27 18:30:00,10.21,10.96
Vesterbro,2022-02-27 18:30:00,24.44,51.24
Vesterbro,2022-02-27 19:00:00,27.16,56.42
Oesterbro,2022-02-27 19:00:00,10.46,10.79
Vesterbro,2022-02-27 19:30:00,21.8,39.28
Oesterbro,2022-02-27 19:30:00,10.5,10.86
Oesterbro,2022-02-27 20:00:00,9.6,9.94
Vesterbro,2022-02-27 20:00:00,18.19,33.79
Vesterbro,2022-02-27 20:30:00,26.43,44.92
Oesterbro,2022-02-27 20:30:00,10.54,10.84
Vesterbro,2022-02-27 21:00:00,31.35,58.14
Oesterbro,2022-02-27 21:00:00,12.28,13.35
Vesterbro,2022-02-27 21:30:00,19.85,35.94
Oesterbro,2022-02-27 21:30:00,11.82,12.03
Oesterbro,2022-02-27 22:00:00,11.05,11.13
Vesterbro,2022-02-27 22:00:00,18.69,27.54
Oesterbro,2022-02-27 22:30:00,9.03,9.01
Vesterbro,2022-02-27 22:30:00,14.11,21.36
Oesterbro,2022-02-27 23:00:00,7.94,7.88
Vesterbro,2022-02-27 23:00:00,12.32,20.06
Vesterbro,2022-02-27 23:30:00,10.52,17.58
Oesterbro,2022-02-27 23:30:00,7.11,6.83
Oesterbro,2022-02-28 00:00:00,6.6,6.31
Vesterbro,2022-02-28 00:00:00,8.11,10.54
Vesterbro,2022-02-28 00:30:00,9.18,11.28
Oesterbro,2022-02-28 00:30:00,7.11,6.88
Vesterbro,2022-02-28 01:00:00,10.16,14.08
Oesterbro,2022-02-28 01:00:00,7.27,6.96
Vesterbro,2022-02-28 01:30:00,9.18,10.92
Oesterbro,2022-02-28 01:30:00,7.84,7.63
Vesterbro,2022-02-28 02:00:00,9.16,10.61
Oesterbro,2022-02-28 02:00:00,6.67,6.37
Oesterbro,2022-02-28 02:30:00,5.24,4.9
Vesterbro,2022-02-28 02:30:00,5.79,5.89
Oesterbro,2022-02-28 03:00:00,4.97,5.01
Oesterbro,2022-02-28 03:30:00,4.82,4.76
Vesterbro,2022-02-28 03:30:00,5.13,6.23
Vesterbro,2022-02-28 04:00:00,6.67,9.01
Vesterbro,2022-02-28 04:30:00,5.83,9.28
Oesterbro,2022-02-28 04:30:00,6.92,7.02
Oesterbro,2022-02-28 05:00:00,8.3,8.85
Oesterbro,2022-02-28 05:30:00,9.35,10.16
Vesterbro,2022-02-28 05:30:00,17.33,27.85
Vesterbro,2022-02-28 06:00:00,23.05,56.27
Oesterbro,2022-02-28 06:00:00,11.3,12.34
Vesterbro,2022-02-28 06:30:00,28.73,71.78
Oesterbro,2022-02-28 06:30:00,15.72,16.77
Vesterbro,2022-02-28 07:00:00,39.32,95.28
Oesterbro,2022-02-28 07:00:00,23.98,26.93
Vesterbro,2022-02-28 07:30:00,52.56,123.53
Oesterbro,2022-02-28 07:30:00,31.52,38.92
Oesterbro,2022-02-28 08:00:00,24.15,30.77
Vesterbro,2022-02-28 08:00:00,53.28,131.12
Vesterbro,2022-02-28 08:30:00,42.09,102.61
Oesterbro,2022-02-28 08:30:00,18.4,23.96
Oesterbro,2022-02-28 09:00:00,14.88,21.97
Vesterbro,2022-02-28 09:00:00,42.27,88.19
Oesterbro,2022-02-28 09:30:00,13.31,18.59
Vesterbro,2022-02-28 09:30:00,32.0,71.47
Oesterbro,2022-02-28 10:00:00,14.29,20.56
Vesterbro,2022-02-28 10:00:00,39.24,90.16
Vesterbro,2022-02-28 10:30:00,38.86,84.49
Oesterbro,2022-02-28 10:30:00,11.59,16.85
Vesterbro,2022-02-28 11:00:00,33.79,68.72
Oesterbro,2022-02-28 11:00:00,10.73,15.43
Oesterbro,2022-02-28 11:30:00,10.33,14.25
Vesterbro,2022-02-28 11:30:00,35.21,93.39
Oesterbro,2022-02-28 12:00:00,9.72,13.58
Vesterbro,2022-02-28 12:00:00,30.18,63.11
Oesterbro,2022-02-28 12:30:00,8.87,12.45
Vesterbro,2022-02-28 12:30:00,27.96,63.4
Oesterbro,2022-02-28 13:00:00,8.3,11.23
Vesterbro,2022-02-28 13:00:00,29.07,60.7
Vesterbro,2022-02-28 13:30:00,29.43,60.15
Oesterbro,2022-02-28 13:30:00,7.63,10.16
Oesterbro,2022-02-28 14:00:00,8.32,11.05
Vesterbro,2022-02-28 14:00:00,17.35,71.26
Vesterbro,2022-02-28 14:30:00,27.88,56.06
Oesterbro,2022-02-28 14:30:00,7.59,9.66
Oesterbro,2022-02-28 15:00:00,8.91,11.44
Vesterbro,2022-02-28 15:00:00,37.77,95.26
Oesterbro,2022-02-28 15:30:00,11.74,14.27
Vesterbro,2022-02-28 15:30:00,39.28,78.62
Oesterbro,2022-02-28 16:00:00,12.39,14.4
Vesterbro,2022-02-28 16:00:00,40.07,71.62
Vesterbro,2022-02-28 16:30:00,48.18,100.25
Oesterbro,2022-02-28 16:30:00,12.2,13.54
Oesterbro,2022-02-28 17:00:00,9.81,10.82
Vesterbro,2022-02-28 17:00:00,43.09,77.3
Oesterbro,2022-02-28 17:30:00,12.7,14.8
Vesterbro,2022-02-28 17:30:00,47.79,84.8
Vesterbro,2022-02-28 18:00:00,36.18,79.79
Oesterbro,2022-02-28 18:00:00,12.3,13.31
Oesterbro,2022-02-28 18:30:00,11.88,12.66
Vesterbro,2022-02-28 18:30:00,37.79,64.16
Vesterbro,2022-02-28 19:00:00,33.6,69.39
Oesterbro,2022-02-28 19:00:00,11.02,11.59
Vesterbro,2022-02-28 19:30:00,20.37,40.95
Oesterbro,2022-02-28 19:30:00,10.14,10.73
Vesterbro,2022-02-28 20:00:00,32.61,66.31
Oesterbro,2022-02-28 20:00:00,9.68,10.0
Vesterbro,2022-02-28 20:30:00,24.35,52.65
