Recorded,NO2,NOx,O3
2021-12-03 16:00:00,18.65,23.03,39.22
2021-12-03 16:30:00,16.71,20.78,40.31
2021-12-03 17:00:00,16.25,19.7,41.37
2021-12-03 17:30:00,16.78,21.19,41.09
2021-12-03 18:00:00,15.38,16.69,45.3
2021-12-03 18:30:00,14.17,17.43,49.21
2021-12-03 19:00:00,12.66,13.9,52.63
2021-12-03 19:30:00,12.97,14.96,52.73
2021-12-03 20:00:00,12.02,14.75,51.19
2021-12-03 20:30:00,11.91,14.13,47.6
2021-12-03 21:00:00,11.88,14.09,39.83
2021-12-03 21:30:00,11.17,12.32,32.71
2021-12-03 22:00:00,23.41,24.42,22.43
2021-12-03 22:30:00,21.26,22.12,18.54
2021-12-03 23:00:00,19.72,20.4,14.67
2021-12-03 23:30:00,18.76,19.01,23.31
2021-12-04 00:00:00,16.12,16.53,26.34
2021-12-04 00:30:00,14.99,15.36,27.02
2021-12-04 01:00:00,7.71,7.77,33.97
2021-12-04 01:30:00,7.5,7.79,39.65
2021-12-04 02:00:00,7.83,8.16,
2021-12-04 02:30:00,7.13,7.54,37.74
2021-12-04 03:00:00,7.16,7.54,35.54
2021-12-04 03:30:00,8.46,12.83,34.73
2021-12-04 04:00:00,12.55,13.71,22.97
2021-12-04 04:30:00,11.77,12.63,27.46
2021-12-04 05:30:00,8.34,9.43,41.95
2021-12-04 06:00:00,5.43,5.93,47.44
2021-12-04 06:30:00,7.38,7.99,45.22
2021-12-04 07:00:00,6.48,7.13,45.7
2021-12-04 07:30:00,8.32,9.41,43.19
2021-12-04 08:00:00,8.36,9.73,43.53
2021-12-04 08:30:00,8.19,9.73,45.6
2021-12-04 09:00:00,8.05,10.0,46.92
2021-12-04 09:30:00,8.84,11.15,47.62
2021-12-04 10:00:00,11.17,14.97,45.9
2021-12-04 10:30:00,8.2,10.6,49.59
2021-12-04 11:00:00,8.38,10.86,50.59
2021-12-04 11:30:00,13.78,18.34,44.46
2021-12-04 12:00:00,10.46,14.42,48.99
2021-12-04 12:30:00,11.0,15.97,48.75
2021-12-04 13:00:00,12.1,22.01,49.05
2021-12-04 13:30:00,10.29,13.22,50.31
2021-12-04 14:00:00,8.53,10.73,51.69
2021-12-04 14:30:00,9.26,11.95,51.67
2021-12-04 15:00:00,10.17,12.03,51.43
2021-12-04 15:30:00,13.62,16.72,47.92
2021-12-04 16:00:00,13.23,15.51,49.39
2021-12-04 16:30:00,10.94,12.81,52.13
2021-12-04 17:00:00,7.59,9.47,56.04
2021-12-04 17:30:00,7.75,10.16,55.82
2021-12-04 18:00:00,7.59,9.81,56.44
2021-12-04 18:30:00,4.97,6.06,58.19
2021-12-04 19:00:00,6.79,7.99,57.04
2021-12-04 19:30:00,5.87,6.67,57.84
2021-12-04 20:00:00,6.25,6.96,57.68
2021-12-04 20:30:00,6.69,7.65,57.02
2021-12-04 21:00:00,4.61,5.51,58.85
2021-12-04 21:30:00,5.24,7.29,57.7
2021-12-04 22:00:00,4.13,5.14,59.47
2021-12-04 22:30:00,3.71,4.74,59.37
2021-12-04 23:00:00,3.56,4.84,59.73
2021-12-04 23:30:00,3.6,4.13,60.37
2021-12-05 00:00:00,3.35,4.4,60.87
2021-12-05 00:30:00,2.18,2.66,61.65
2021-12-05 01:00:00,2.77,2.95,61.51
2021-12-05 01:30:00,1.78,1.78,60.99
2021-12-05 02:00:00,2.68,3.04,58.33
2021-12-05 02:30:00,1.87,1.8,58.15
2021-12-05 03:00:00,1.93,1.89,
2021-12-05 03:30:00,1.68,2.01,54.14
2021-12-05 04:00:00,8.39,13.71,41.97
2021-12-05 04:30:00,6.77,8.26,44.86
2021-12-05 05:00:00,9.73,12.07,40.61
2021-12-05 05:30:00,18.54,22.32,29.16
2021-12-05 06:30:00,7.02,8.84,38.0
2021-12-05 07:00:00,9.39,12.2,34.33
2021-12-05 07:30:00,10.0,14.17,31.63
2021-12-05 08:00:00,5.14,6.6,35.24
2021-12-05 08:30:00,13.14,19.72,26.44
2021-12-05 09:00:00,8.76,12.32,31.15
2021-12-05 09:30:00,3.5,4.93,37.86
2021-12-05 10:00:00,4.67,6.56,37.22
2021-12-05 10:30:00,13.23,19.7,28.96
2021-12-05 11:00:00,13.84,22.45,30.04
2021-12-05 11:30:00,11.21,16.56,34.98
2021-12-05 12:00:00,14.91,20.59,28.6
2021-12-05 12:30:00,15.16,21.16,25.64
2021-12-05 13:00:00,15.77,22.01,17.76
2021-12-05 13:30:00,15.34,20.64,28.56
2021-12-05 14:00:00,17.04,23.08,24.91
2021-12-05 14:30:00,17.63,23.43,25.29
2021-12-05 15:00:00,12.05,15.47,39.73
2021-12-05 15:30:00,18.33,23.28,28.44
2021-12-05 16:00:00,18.65,23.03,13.75
2021-12-05 16:30:00,16.71,20.78,20.52
2021-12-05 17:00:00,16.25,19.7,23.99
2021-12-05 17:30:00,11.9,14.63,39.75
2021-12-05 18:00:00,15.38,21.84,29.98
2021-12-05 18:30:00,20.64,22.46,20.62
2021-12-05 19:00:00,19.14,20.62,27.2
2021-12-05 19:30:00,8.45,9.93,42.89
2021-12-05 20:00:00,7.13,8.43,43.75
2021-12-05 20:30:00,8.26,9.16,42.07
2021-12-05 21:00:00,11.88,14.09,33.77
2021-12-05 21:30:00,11.17,12.32,30.04
2021-12-05 22:00:00,11.15,12.2,35.2
2021-12-05 22:30:00,6.96,7.0,40.55
2021-12-05 23:00:00,7.4,7.61,40.41
2021-12-05 23:30:00,10.28,11.33,37.54
2021-12-06 00:00:00,5.03,4.92,42.99
2021-12-06 00:30:00,4.42,4.23,43.19
2021-12-06 01:00:00,4.82,4.92,
2021-12-06 01:30:00,4.59,4.23,43.31
2021-12-06 02:00:00,7.83,8.16,39.55
2021-12-06 02:30:00,4.88,4.51,44.26
2021-12-06 03:00:00,5.41,5.45,44.84
2021-12-06 03:30:00,8.26,8.54,41.15
2021-12-06 04:30:00,11.77,12.63,26.72
2021-12-06 05:00:00,13.66,15.52,26.2
2021-12-06 05:30:00,15.34,16.18,36.5
2021-12-06 06:00:00,12.24,13.08,40.35
2021-12-06 06:30:00,18.86,21.67,39.81
2021-12-06 07:00:00,19.58,24.81,37.72
2021-12-06 07:30:00,20.22,28.88,36.32
2021-12-06 08:00:00,19.73,28.27,38.48
2021-12-06 08:30:00,18.0,26.66,40.49
2021-12-06 09:00:00,12.83,15.41,50.35
2021-12-06 09:30:00,18.58,22.64,43.45
2021-12-06 10:00:00,16.26,21.02,46.94
2021-12-06 10:30:00,16.74,23.07,44.9
2021-12-06 11:00:00,13.84,19.54,48.28
2021-12-06 11:30:00,13.78,19.55,48.81
2021-12-06 12:00:00,14.54,18.17,50.25
2021-12-06 12:30:00,11.84,15.63,53.78
2021-12-06 13:00:00,12.1,15.53,51.01
2021-12-06 13:30:00,15.34,16.58,50.23
2021-12-06 14:00:00,16.42,17.73,48.73
2021-12-06 14:30:00,17.63,23.43,46.66
2021-12-06 15:00:00,18.46,24.04,42.49
2021-12-06 15:30:00,18.33,23.28,43.29
2021-12-06 16:00:00,18.65,23.03,44.46
2021-12-06 16:30:00,15.05,16.47,50.55
2021-12-06 17:00:00,12.66,15.13,53.03
2021-12-06 17:30:00,10.86,12.97,53.29
2021-12-06 18:00:00,10.96,13.9,51.09
2021-12-06 18:30:00,9.14,11.42,52.69
2021-12-06 19:00:00,9.08,10.69,52.67
2021-12-06 19:30:00,9.81,12.28,53.44
2021-12-06 20:00:00,8.03,9.26,57.16
2021-12-06 20:30:00,6.58,7.32,59.87
2021-12-06 21:00:00,7.0,8.45,61.39
2021-12-06 21:30:00,6.75,7.82,63.2
2021-12-06 22:00:00,5.97,7.1,64.06
2021-12-06 22:30:00,5.68,6.1,64.4
2021-12-06 23:00:00,5.89,6.71,65.74
2021-12-06 23:30:00,5.22,5.87,66.9
2021-12-07 00:00:00,4.02,4.65,68.11
2021-12-07 00:30:00,4.19,5.03,68.43
2021-12-07 01:00:00,3.54,4.07,68.3
2021-12-07 01:30:00,3.21,3.48,66.89
2021-12-07 02:00:00,3.08,3.08,
2021-12-07 02:30:00,2.91,3.08,66.43
2021-12-07 03:00:00,2.89,3.08,67.16
2021-12-07 03:30:00,2.7,3.14,64.75
2021-12-07 04:00:00,3.21,3.65,64.27
2021-12-07 04:30:00,4.32,4.57,62.78
2021-12-07 05:30:00,5.11,6.23,60.8
2021-12-07 06:00:00,4.69,5.74,62.41
2021-12-07 06:30:00,7.31,8.99,60.09
2021-12-07 07:00:00,11.72,15.03,54.86
2021-12-07 07:30:00,14.76,20.06,52.33
2021-12-07 08:00:00,15.34,19.7,51.29
2021-12-07 08:30:00,13.75,16.68,52.85
2021-12-07 09:00:00,11.76,14.55,55.54
2021-12-07 09:30:00,11.13,13.35,40.35
2021-12-07 10:00:00,13.31,16.77,23.75
2021-12-07 10:30:00,11.67,14.8,24.05
2021-12-07 11:00:00,11.82,15.32,27.8
2021-12-07 11:30:00,12.14,15.49,30.35
2021-12-07 12:00:00,10.21,13.16,33.31
2021-12-07 12:30:00,11.28,14.61,33.73
2021-12-07 13:00:00,12.1,15.53,32.03
2021-12-07 13:30:00,12.17,16.58,31.19
2021-12-07 14:00:00,12.39,15.4,32.23
2021-12-07 14:30:00,13.68,18.23,28.62
2021-12-07 15:00:00,18.46,17.05,26.6
2021-12-07 15:30:00,14.18,16.97,26.98
2021-12-07 16:00:00,13.6,16.41,29.52
2021-12-07 16:30:00,11.82,15.45,33.25
2021-12-07 17:00:00,8.51,10.4,37.5
2021-12-07 17:30:00,7.84,9.94,38.72
2021-12-07 18:00:00,7.46,9.87,39.28
2021-12-07 18:30:00,6.66,8.3,38.66
2021-12-07 19:00:00,6.35,7.54,38.82
2021-12-07 19:30:00,6.29,7.02,37.44
2021-12-07 20:00:00,6.88,7.52,36.0
2021-12-07 20:30:00,7.11,8.24,34.03
2021-12-07 21:00:00,7.29,8.26,33.67
2021-12-07 21:30:00,6.98,8.03,34.63
2021-12-07 22:00:00,7.1,8.43,35.62
2021-12-07 22:30:00,7.42,8.91,35.68
2021-12-07 23:00:00,7.71,8.49,35.5
2021-12-07 23:30:00,7.17,7.59,35.38
2021-12-08 00:00:00,6.81,7.48,36.14
2021-12-08 00:30:00,6.37,6.87,36.26
2021-12-08 01:00:00,,,39.73
2021-12-08 01:30:00,4.95,5.72,42.57
2021-12-08 02:00:00,4.09,4.53,46.22
2021-12-08 02:30:00,3.73,4.21,45.76
2021-12-08 03:00:00,3.79,4.09,
2021-12-08 03:30:00,7.69,7.82,46.02
2021-12-08 04:00:00,6.46,6.83,48.28
2021-12-08 04:30:00,5.93,5.78,49.41
2021-12-08 05:00:00,6.16,6.58,49.55
2021-12-08 05:30:00,8.84,9.51,47.24
2021-12-08 06:30:00,10.82,11.8,41.85
2021-12-08 07:00:00,11.38,12.7,40.09
2021-12-08 07:30:00,14.61,17.69,36.66
2021-12-08 08:00:00,15.68,19.62,34.19
2021-12-08 08:30:00,14.19,17.14,33.77
2021-12-08 09:00:00,8.76,10.75,35.58
2021-12-08 09:30:00,9.43,11.55,35.2
2021-12-08 10:00:00,9.41,11.93,34.84
2021-12-08 10:30:00,10.61,14.11,34.19
2021-12-08 11:00:00,11.82,15.49,33.17
2021-12-08 11:30:00,11.28,15.51,33.59
2021-12-08 12:00:00,9.39,12.51,36.6
2021-12-08 12:30:00,10.92,14.82,35.9
2021-12-08 13:00:00,12.1,15.53,38.74
2021-12-08 13:30:00,12.17,16.58,37.16
2021-12-08 14:00:00,13.38,17.73,35.86
2021-12-08 14:30:00,13.68,18.23,34.63
2021-12-08 15:00:00,13.23,17.05,34.29
2021-12-08 15:30:00,13.22,16.62,33.55
2021-12-08 16:00:00,12.91,16.46,32.77
2021-12-08 16:30:00,12.24,15.72,33.45
2021-12-08 17:00:00,11.09,13.1,34.71
2021-12-08 17:30:00,10.73,12.95,34.49
2021-12-08 18:00:00,10.63,13.0,33.29
2021-12-08 18:30:00,10.31,12.37,33.11
2021-12-08 19:00:00,10.69,12.79,32.59
2021-12-08 19:30:00,9.98,11.3,32.43
2021-12-08 20:00:00,9.98,11.63,31.81
2021-12-08 20:30:00,9.49,10.5,31.11
2021-12-08 21:00:00,9.85,11.23,29.6
2021-12-08 21:30:00,9.98,11.34,28.86
2021-12-08 22:00:00,10.77,12.2,27.72
2021-12-08 22:30:00,10.21,11.83,27.8
2021-12-08 23:00:00,9.41,10.58,29.14
2021-12-08 23:30:00,9.66,10.81,29.26
2021-12-09 00:00:00,9.34,9.84,29.9
2021-12-09 00:30:00,8.37,9.35,31.11
2021-12-09 01:00:00,7.71,7.77,
2021-12-09 01:30:00,7.5,7.79,34.19
2021-12-09 02:00:00,7.83,8.16,35.3
2021-12-09 02:30:00,7.13,7.54,36.3
2021-12-09 03:00:00,7.16,7.54,36.08
2021-12-09 03:30:00,7.86,8.24,35.16
2021-12-09 04:30:00,6.67,6.98,38.46
2021-12-09 05:00:00,7.38,8.41,37.58
2021-12-09 05:30:00,7.88,8.91,39.42
2021-12-09 06:00:00,9.39,10.84,39.97
2021-12-09 06:30:00,11.8,13.85,38.04
2021-12-09 07:00:00,15.93,20.18,33.83
2021-12-09 07:30:00,20.22,27.33,30.73
2021-12-09 08:00:00,19.73,27.33,30.39
2021-12-09 08:30:00,16.24,21.0,35.32
2021-12-09 09:00:00,14.69,18.3,37.6
2021-12-09 09:30:00,15.5,20.1,37.98
2021-12-09 10:00:00,16.26,24.86,30.77
2021-12-09 10:30:00,16.74,23.07,26.8
2021-12-09 11:00:00,16.35,22.94,24.63
2021-12-09 11:30:00,15.57,21.98,28.32
2021-12-09 12:00:00,14.91,20.59,27.84
2021-12-09 12:30:00,15.16,21.16,29.76
2021-12-09 13:00:00,15.77,22.01,24.19
2021-12-09 13:30:00,15.34,20.64,21.63
2021-12-09 14:00:00,17.04,23.08,20.54
2021-12-09 14:30:00,17.63,23.43,21.77
2021-12-09 15:00:00,18.46,24.04,21.93
2021-12-09 15:30:00,18.33,23.28,20.5
2021-12-09 16:00:00,18.65,23.03,23.11
2021-12-09 16:30:00,16.71,20.78,25.29
2021-12-09 17:00:00,16.25,19.7,26.36
2021-12-09 17:30:00,16.34,18.46,30.83
2021-12-09 18:00:00,13.1,16.22,36.42
2021-12-09 18:30:00,14.17,22.46,29.38
2021-12-09 19:00:00,13.09,17.58,29.76
2021-12-09 19:30:00,12.97,18.52,28.46
2021-12-09 20:00:00,12.02,14.75,31.87
2021-12-09 20:30:00,11.91,14.13,31.99
2021-12-09 21:00:00,11.88,14.09,32.05
2021-12-09 21:30:00,11.17,12.32,30.81
2021-12-09 22:00:00,11.15,12.2,31.69
2021-12-09 22:30:00,10.45,11.83,32.37
2021-12-09 23:00:00,9.33,10.29,37.26
2021-12-09 23:30:00,10.25,11.33,38.52
2021-12-10 00:00:00,9.34,9.84,41.03
2021-12-10 00:30:00,8.37,9.35,43.05
2021-12-10 01:00:00,7.71,7.77,41.67
2021-12-10 01:30:00,7.5,7.79,40.65
2021-12-10 02:00:00,7.17,7.38,
2021-12-10 02:30:00,7.13,7.54,42.45
2021-12-10 03:00:00,7.16,7.54,38.54
2021-12-10 03:30:00,8.32,8.54,36.8
2021-12-10 04:00:00,8.26,8.53,36.56
2021-12-10 04:30:00,8.74,9.37,36.42
2021-12-10 05:30:00,12.37,12.7,32.99
2021-12-10 06:00:00,17.11,23.03,25.86
2021-12-10 06:30:00,18.95,22.2,34.63
2021-12-10 07:00:00,18.34,20.52,35.94
2021-12-10 07:30:00,20.22,33.53,25.13
2021-12-10 08:00:00,19.73,30.73,22.95
2021-12-10 08:30:00,32.42,31.66,14.73
2021-12-10 09:00:00,27.01,47.6,12.45
2021-12-10 09:30:00,18.93,29.94,9.32
2021-12-10 10:00:00,16.26,24.86,13.95
2021-12-10 10:30:00,16.74,23.07,12.97
2021-12-10 11:00:00,16.35,22.94,9.8
2021-12-10 11:30:00,15.57,21.98,12.17
2021-12-10 12:00:00,14.91,20.59,15.11
2021-12-10 12:30:00,15.16,21.16,10.16
2021-12-10 13:00:00,15.77,22.01,10.26
2021-12-10 13:30:00,15.34,20.64,18.74
2021-12-10 14:00:00,17.04,23.08,21.63
2021-12-10 14:30:00,17.63,23.43,21.29
2021-12-10 15:00:00,18.46,24.04,8.3
2021-12-10 15:30:00,18.33,23.28,10.66
2021-12-10 16:00:00,18.65,23.03,10.56
2021-12-10 16:30:00,16.71,20.78,8.54
2021-12-10 17:00:00,16.25,19.7,18.86
2021-12-10 17:30:00,16.78,18.46,18.12
2021-12-10 18:00:00,15.38,16.69,16.82
2021-12-10 18:30:00,14.17,15.49,18.2
2021-12-10 19:00:00,13.09,17.58,16.58
2021-12-10 19:30:00,12.97,15.49,15.35
2021-12-10 20:00:00,12.02,14.75,13.43
2021-12-10 20:30:00,11.91,14.13,15.85
2021-12-10 21:00:00,11.88,14.09,14.65
2021-12-10 21:30:00,11.17,12.32,15.13
2021-12-10 22:00:00,11.15,12.2,17.12
2021-12-10 22:30:00,10.45,11.83,15.23
2021-12-10 23:00:00,10.25,11.54,14.93
2021-12-10 23:30:00,10.28,11.33,15.55
2021-12-11 00:00:00,9.34,9.84,18.26
2021-12-11 00:30:00,8.37,9.35,19.86
2021-12-11 01:00:00,7.71,7.77,19.3
2021-12-11 01:30:00,7.5,7.79,17.44
2021-12-11 02:00:00,7.78,8.16,18.74
2021-12-11 02:30:00,7.11,7.46,19.6
2021-12-11 03:00:00,7.16,7.54,
2021-12-11 03:30:00,7.48,7.92,17.82
2021-12-11 04:00:00,8.39,8.62,16.52
2021-12-11 04:30:00,7.34,7.86,17.16
2021-12-11 05:00:00,7.1,7.42,17.94
2021-12-11 05:30:00,7.73,7.94,14.95
2021-12-11 06:30:00,9.64,10.4,10.6
2021-12-11 07:00:00,9.93,10.79,9.1
2021-12-11 07:30:00,11.3,13.29,7.52
2021-12-11 08:00:00,10.92,12.57,7.2
2021-12-11 08:30:00,11.0,13.85,6.69
2021-12-11 09:00:00,11.63,15.64,6.65
2021-12-11 09:30:00,14.02,20.46,6.57
2021-12-11 10:00:00,16.26,24.86,5.13
2021-12-11 10:30:00,13.71,23.07,7.78
2021-12-11 11:00:00,11.8,19.54,10.42
2021-12-11 11:30:00,11.88,21.98,8.82
2021-12-11 12:00:00,11.97,20.59,8.36
2021-12-11 12:30:00,11.96,20.7,11.36
2021-12-11 13:00:00,12.1,22.01,10.14
2021-12-11 13:30:00,15.34,20.64,6.95
2021-12-11 14:00:00,17.04,23.08,5.41
2021-12-11 14:30:00,17.63,23.43,4.83
2021-12-11 15:00:00,18.46,24.04,3.79
2021-12-11 15:30:00,18.33,23.28,3.19
2021-12-11 16:00:00,18.65,23.03,3.05
2021-12-11 16:30:00,16.71,20.78,4.31
2021-12-11 17:00:00,16.25,19.7,4.29
2021-12-11 17:30:00,16.78,21.19,4.01
2021-12-11 18:00:00,15.38,21.84,2.87
2021-12-11 18:30:00,20.48,22.46,3.37
2021-12-11 19:00:00,13.09,20.62,4.81
2021-12-11 19:30:00,18.0,18.52,1.94
2021-12-11 20:00:00,18.2,18.89,2.39
2021-12-11 20:30:00,11.91,21.49,3.99
2021-12-11 21:00:00,11.88,14.09,4.19
2021-12-11 21:30:00,11.17,26.84,2.83
2021-12-11 22:00:00,11.15,24.42,1.38
2021-12-11 22:30:00,10.45,22.12,1.3
2021-12-11 23:00:00,10.25,20.4,1.06
2021-12-11 23:30:00,10.28,19.01,1.18
2021-12-12 00:00:00,16.12,16.53,1.28
2021-12-12 00:30:00,14.99,15.36,1.62
2021-12-12 01:00:00,14.67,17.51,
2021-12-12 01:30:00,7.5,7.79,4.79
2021-12-12 02:00:00,7.83,8.16,5.05
2021-12-12 02:30:00,11.6,12.41,8.08
2021-12-12 03:00:00,7.16,7.54,10.34
2021-12-12 03:30:00,8.45,8.54,13.01
2021-12-12 04:30:00,8.38,8.8,12.95
2021-12-12 05:00:00,9.68,10.35,10.52
2021-12-12 05:30:00,9.58,10.1,10.16
2021-12-12 06:00:00,10.4,10.98,11.24
2021-12-12 06:30:00,12.05,12.6,11.52
2021-12-12 07:00:00,11.9,12.41,13.65
2021-12-12 07:30:00,11.09,11.49,17.82
2021-12-12 08:00:00,10.96,11.26,19.32
2021-12-12 08:30:00,13.02,14.61,16.26
2021-12-12 09:00:00,11.9,14.29,17.3
2021-12-12 09:30:00,12.09,15.2,16.6
2021-12-12 10:00:00,12.7,15.43,23.31
2021-12-12 10:30:00,11.23,13.52,29.98
2021-12-12 11:00:00,11.53,13.43,33.59
2021-12-12 11:30:00,11.09,13.08,39.44
2021-12-12 12:00:00,10.25,12.11,42.47
2021-12-12 12:30:00,9.56,11.15,44.8
2021-12-12 13:00:00,9.73,11.59,46.38
2021-12-12 13:30:00,9.98,11.25,45.36
2021-12-12 14:00:00,10.94,12.2,42.95
2021-12-12 14:30:00,11.76,13.18,41.25
2021-12-12 15:00:00,11.86,13.27,41.17
2021-12-12 15:30:00,11.97,12.93,40.99
2021-12-12 16:00:00,12.57,13.33,39.57
2021-12-12 16:30:00,12.83,13.62,38.06
2021-12-12 17:00:00,13.94,15.22,34.67
2021-12-12 17:30:00,14.81,15.93,32.25
2021-12-12 18:00:00,14.63,16.24,32.23
2021-12-12 18:30:00,14.17,16.64,30.71
2021-12-12 19:00:00,13.09,17.58,29.1
2021-12-12 19:30:00,12.97,15.49,27.92
2021-12-12 20:00:00,12.02,13.92,29.8
2021-12-12 20:30:00,11.91,14.13,27.8
2021-12-12 21:00:00,11.88,14.09,24.19
2021-12-12 21:30:00,11.17,12.32,21.41
2021-12-12 22:00:00,11.15,12.2,18.82
2021-12-12 22:30:00,10.45,11.83,20.56
2021-12-12 23:00:00,10.25,11.54,19.78
2021-12-12 23:30:00,10.28,11.33,19.5
2021-12-13 00:00:00,9.34,9.84,20.7
2021-12-13 00:30:00,8.37,9.35,18.1
2021-12-13 01:00:00,7.71,7.77,17.22
2021-12-13 01:30:00,7.5,7.79,18.22
2021-12-13 02:00:00,7.83,8.16,
2021-12-13 02:30:00,11.6,11.68,14.57
2021-12-13 03:00:00,11.55,7.54,15.61
2021-12-13 03:30:00,8.46,8.54,17.08
2021-12-13 04:00:00,8.39,8.62,23.25
2021-12-13 04:30:00,8.03,8.19,31.47
2021-12-13 05:30:00,5.97,7.04,53.29
2021-12-13 06:00:00,7.59,10.61,48.83
2021-12-13 06:30:00,12.93,15.11,45.0
2021-12-13 07:00:00,19.58,27.69,36.06
2021-12-13 07:30:00,20.22,33.53,31.91
2021-12-13 08:00:00,19.73,29.05,34.03
2021-12-13 08:30:00,18.0,29.2,32.45
2021-12-13 09:00:00,16.21,23.41,31.37
2021-12-13 09:30:00,15.5,21.19,35.72
2021-12-13 10:00:00,16.26,24.86,28.1
2021-12-13 10:30:00,16.74,23.07,22.29
2021-12-13 11:00:00,16.35,22.94,22.37
2021-12-13 11:30:00,15.57,21.98,25.31
2021-12-13 12:00:00,14.91,20.59,26.62
2021-12-13 12:30:00,15.16,21.16,25.53
2021-12-13 13:00:00,15.77,22.01,29.68
2021-12-13 13:30:00,15.34,20.64,29.26
2021-12-13 14:00:00,17.04,23.08,26.44
2021-12-13 14:30:00,17.63,23.43,31.31
2021-12-13 15:00:00,18.46,23.17,33.75
2021-12-13 15:30:00,18.33,23.28,34.43
2021-12-13 16:00:00,14.25,16.46,42.79
2021-12-13 16:30:00,13.46,16.47,45.4
2021-12-13 17:00:00,9.79,11.99,49.51
2021-12-13 17:30:00,10.65,13.2,48.58
2021-12-13 18:00:00,9.89,11.93,50.07
2021-12-13 18:30:00,8.84,10.42,51.91
2021-12-13 19:00:00,5.93,6.85,58.85
2021-12-13 19:30:00,7.23,8.59,57.0
2021-12-13 20:00:00,7.78,9.39,56.0
2021-12-13 20:30:00,6.06,7.32,58.73
2021-12-13 21:00:00,5.97,6.9,58.97
2021-12-13 21:30:00,5.68,6.5,58.59
2021-12-13 22:00:00,5.18,6.29,58.15
2021-12-13 22:30:00,4.05,5.05,59.89
2021-12-13 23:00:00,3.88,4.63,59.43
2021-12-13 23:30:00,2.81,3.31,59.53
2021-12-14 00:00:00,4.4,4.23,57.88
2021-12-14 00:30:00,3.35,3.25,58.15
2021-12-14 01:00:00,2.85,2.33,58.85
2021-12-14 01:30:00,2.85,2.41,61.83
2021-12-14 02:00:00,2.58,2.39,66.54
2021-12-14 02:30:00,2.07,1.91,66.43
2021-12-14 03:00:00,1.64,1.3,
2021-12-14 03:30:00,2.08,2.12,64.75
2021-12-14 04:00:00,3.6,3.4,64.27
2021-12-14 04:30:00,9.16,9.43,62.78
2021-12-14 05:00:00,5.11,5.05,60.85
2021-12-14 05:30:00,5.03,4.84,67.23
2021-12-14 06:30:00,6.96,7.46,64.81
2021-12-14 07:00:00,8.7,9.31,61.81
2021-12-14 07:30:00,14.76,17.17,54.94
2021-12-14 08:00:00,14.4,15.63,53.6
2021-12-14 08:30:00,17.52,19.93,49.29
2021-12-14 09:00:00,16.21,21.13,48.34
2021-12-14 09:30:00,12.3,14.02,53.42
2021-12-14 10:00:00,14.15,17.08,51.15
2021-12-14 10:30:00,13.71,19.41,48.12
2021-12-14 11:00:00,13.84,18.32,48.04
2021-12-14 11:30:00,13.29,16.29,51.71
2021-12-14 12:00:00,13.09,17.19,50.97
2021-12-14 12:30:00,11.96,15.97,49.13
2021-12-14 13:00:00,12.1,15.53,49.53
2021-12-14 13:30:00,15.34,20.64,44.09
2021-12-14 14:00:00,17.04,23.08,42.35
2021-12-14 14:30:00,17.63,23.43,37.5
2021-12-14 15:00:00,18.46,24.04,37.62
2021-12-14 15:30:00,14.18,16.97,45.9
2021-12-14 16:00:00,14.25,16.16,48.04
2021-12-14 16:30:00,13.25,15.3,49.43
2021-12-14 17:00:00,10.1,11.02,54.94
2021-12-14 17:30:00,9.56,11.55,56.38
2021-12-14 18:00:00,10.52,11.99,55.48
2021-12-14 18:30:00,8.47,8.95,57.2
2021-12-14 19:00:00,8.11,8.66,60.95
2021-12-14 19:30:00,5.28,5.26,65.48
2021-12-14 20:00:00,5.14,5.51,65.14
2021-12-14 20:30:00,5.16,5.39,63.64
2021-12-14 21:00:00,4.42,4.38,66.46
2021-12-14 21:30:00,3.58,3.71,68.99
2021-12-14 22:00:00,3.02,2.39,70.38
2021-12-14 22:30:00,2.91,2.89,71.68
2021-12-14 23:00:00,2.79,2.83,71.5
2021-12-14 23:30:00,2.39,2.64,72.08
2021-12-15 00:00:00,2.47,2.43,68.11
2021-12-15 00:30:00,2.2,2.18,68.43
2021-12-15 01:00:00,1.76,1.45,
2021-12-15 01:30:00,1.91,1.61,66.89
2021-12-15 02:00:00,,,67.58
2021-12-15 02:30:00,2.33,2.01,65.36
2021-12-15 03:00:00,3.33,3.19,62.9
2021-12-15 03:30:00,3.04,2.93,61.07
2021-12-15 04:30:00,3.69,3.77,58.09
2021-12-15 05:00:00,3.88,3.75,58.77
2021-12-15 05:30:00,4.42,4.26,58.19
2021-12-15 06:00:00,5.91,6.16,55.66
2021-12-15 06:30:00,7.17,7.71,54.36
2021-12-15 07:00:00,7.92,8.99,53.82
2021-12-15 07:30:00,10.84,12.87,51.51
2021-12-15 08:00:00,10.52,11.88,53.09
2021-12-15 08:30:00,9.41,10.88,55.6
2021-12-15 09:00:00,7.63,8.84,57.94
2021-12-15 09:30:00,8.45,8.84,57.56
2021-12-15 10:00:00,8.15,9.12,58.03
2021-12-15 10:30:00,8.59,9.66,58.25
2021-12-15 11:00:00,8.95,10.84,57.74
2021-12-15 11:30:00,7.73,9.07,59.37
2021-12-15 12:00:00,6.6,7.38,60.93
2021-12-15 12:30:00,6.01,6.62,61.67
2021-12-15 13:00:00,7.19,8.4,61.27
2021-12-15 13:30:00,7.21,7.92,60.11
2021-12-15 14:00:00,7.73,8.97,59.53
