Recorded,NO2,NOx,O3,heat_index,rh,pressure,wdir,wdir_cardinal,wspd
2020-06-07 15:00:00,14.38,17.05,58.91,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 15:30:00,14.18,16.97,56.25,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 16:00:00,8.24,9.11,63.03,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 16:30:00,7.87,8.63,64.19,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 17:00:00,5.41,6.05,69.05,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 17:30:00,4.1,4.17,69.88,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 18:00:00,5.2,5.86,66.38,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 18:30:00,7.12,7.69,66.96,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 19:00:00,13.09,17.58,51.48,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 19:30:00,17.11,18.52,50.8,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 20:00:00,16.99,14.75,47.52,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 20:30:00,11.91,14.13,46.99,9.0,87.0,997.65,190.0,S,13.0
2020-06-07 21:00:00,11.88,14.09,43.7,13.0,77.0,1006.64,190.0,CALM,0.0
2020-06-07 21:30:00,11.17,12.32,38.64,13.0,82.0,1006.64,190.0,S,4.0
2020-06-07 22:00:00,11.15,12.2,37.76,12.0,88.0,1006.64,190.0,CALM,0.0
2020-06-07 22:30:00,9.68,9.94,35.03,11.0,94.0,1006.64,190.0,CALM,0.0
2020-06-07 23:00:00,7.01,7.03,37.61,10.0,94.0,1006.64,190.0,CALM,0.0
2020-06-07 23:30:00,8.43,8.34,34.38,10.0,94.0,1007.64,160.0,SSE,6.0
2020-06-08 00:00:00,9.34,9.84,31.27,9.0,100.0,1007.64,160.0,CALM,0.0
2020-06-08 00:30:00,6.55,6.45,44.43,10.0,94.0,1007.64,160.0,CALM,0.0
2020-06-08 01:00:00,6.62,6.38,40.05,11.0,94.0,1008.64,240.0,WSW,6.0
2020-06-08 01:30:00,7.5,7.65,31.08,10.0,100.0,1008.64,270.0,W,4.0
2020-06-08 02:00:00,7.83,7.76,27.32,9.0,100.0,1008.64,290.0,WNW,7.0
2020-06-08 02:30:00,7.13,7.54,23.57,9.0,100.0,1008.64,300.0,WNW,4.0
2020-06-08 03:00:00,7.16,7.54,21.89,8.0,93.0,1008.64,300.0,CALM,0.0
2020-06-08 03:30:00,8.46,8.54,18.72,8.0,100.0,1008.64,300.0,CALM,0.0
2020-06-08 04:00:00,8.39,8.62,22.87,7.0,100.0,1008.64,170.0,S,4.0
2020-06-08 04:30:00,11.77,12.63,16.09,7.0,100.0,1008.64,170.0,CALM,0.0
2020-06-08 05:00:00,15.16,17.48,12.98,7.0,100.0,1008.64,190.0,S,2.0
2020-06-08 05:30:00,18.54,22.32,9.87,8.0,100.0,1008.64,190.0,CALM,0.0
2020-06-08 06:00:00,22.46,31.0,14.87,8.0,100.0,1008.64,190.0,CALM,0.0
2020-06-08 06:30:00,10.76,16.15,53.89,10.0,94.0,1009.64,190.0,CALM,0.0
2020-06-08 07:00:00,5.53,7.37,58.46,10.0,100.0,1009.64,240.0,WSW,2.0
2020-06-08 07:30:00,5.66,7.58,63.03,10.0,100.0,1009.64,240.0,WSW,2.0
2020-06-08 08:00:00,4.27,5.53,67.22,10.0,100.0,1009.64,240.0,WSW,2.0
2020-06-08 08:30:00,3.89,4.81,69.41,13.0,88.0,1009.64,240.0,WSW,9.0
2020-06-08 09:00:00,4.31,5.22,69.95,13.0,82.0,1010.64,250.0,WSW,11.0
2020-06-08 09:30:00,4.72,5.49,71.77,14.0,82.0,1010.64,240.0,WSW,9.0
2020-06-08 10:00:00,2.79,3.49,73.04,14.0,77.0,1010.64,230.0,SW,11.0
2020-06-08 10:30:00,4.97,6.8,70.75,15.0,72.0,1010.64,240.0,WSW,11.0
2020-06-08 11:00:00,3.7,4.47,73.53,15.0,67.0,1010.64,240.0,WSW,13.0
2020-06-08 11:30:00,4.35,5.33,72.67,16.0,63.0,1011.64,240.0,WSW,15.0
2020-06-08 12:00:00,3.76,5.1,73.47,16.0,63.0,1011.64,240.0,WSW,15.0
2020-06-08 12:30:00,4.98,7.27,71.26,16.0,63.0,1011.64,250.0,WSW,15.0
2020-06-08 13:00:00,4.39,5.77,71.6,16.0,68.0,1011.64,270.0,W,11.0
2020-06-08 13:30:00,4.45,5.77,71.17,16.0,68.0,1011.64,270.0,W,13.0
2020-06-08 14:00:00,3.95,5.49,71.83,16.0,72.0,1011.64,260.0,W,17.0
2020-06-08 14:30:00,3.49,4.29,71.5,16.0,68.0,1011.64,270.0,W,15.0
2020-06-08 15:00:00,3.66,5.22,69.54,16.0,68.0,1012.64,240.0,WSW,19.0
2020-06-08 15:30:00,3.7,5.04,67.12,16.0,63.0,1012.64,260.0,W,17.0
2020-06-08 16:00:00,2.87,3.87,68.02,16.0,63.0,1012.64,260.0,W,19.0
2020-06-08 16:30:00,2.55,2.75,70.93,16.0,63.0,1012.64,250.0,WSW,20.0
2020-06-08 17:00:00,2.29,3.12,69.68,16.0,68.0,1012.64,250.0,WSW,19.0
2020-06-08 17:30:00,1.97,2.81,69.33,16.0,63.0,1012.64,260.0,W,17.0
2020-06-08 18:00:00,2.66,2.98,69.19,15.0,67.0,1013.64,260.0,W,19.0
2020-06-08 18:30:00,2.51,2.73,68.64,15.0,63.0,1013.64,250.0,WSW,17.0
2020-06-08 19:00:00,2.85,2.5,68.64,15.0,63.0,1013.64,270.0,W,17.0
2020-06-08 19:30:00,2.53,2.62,68.17,15.0,63.0,1013.64,270.0,W,13.0
2020-06-08 20:00:00,3.72,3.35,66.26,14.0,63.0,1013.64,270.0,W,15.0
2020-06-08 20:30:00,3.45,3.12,64.99,13.0,67.0,1013.64,270.0,W,11.0
2020-06-08 21:00:00,3.83,3.96,63.27,13.0,67.0,1014.64,270.0,W,11.0
2020-06-08 21:30:00,3.49,3.54,62.76,12.0,72.0,1014.64,240.0,WSW,13.0
2020-06-08 22:00:00,5.03,4.79,61.9,12.0,67.0,1014.64,270.0,W,13.0
2020-06-08 22:30:00,5.99,6.06,58.66,11.0,71.0,1014.64,280.0,W,9.0
2020-06-08 23:00:00,5.97,6.02,50.94,10.0,76.0,1014.64,290.0,WNW,7.0
2020-06-08 23:30:00,8.2,8.04,45.19,10.0,76.0,1015.64,300.0,WNW,4.0
2020-06-09 00:00:00,7.59,7.52,43.72,9.0,76.0,1015.64,300.0,WNW,2.0
2020-06-09 00:30:00,6.34,6.52,42.04,9.0,76.0,1015.64,190.0,S,2.0
2020-06-09 01:00:00,5.49,5.42,44.02,9.0,82.0,1015.64,190.0,CALM,0.0
2020-06-09 01:30:00,6.66,6.58,42.04,9.0,87.0,1015.64,190.0,CALM,0.0
2020-06-09 02:00:00,7.83,8.16,38.74,10.0,87.0,1015.64,220.0,SW,2.0
2020-06-09 02:30:00,7.13,7.52,40.09,10.0,87.0,1015.64,210.0,SSW,9.0
2020-06-09 03:00:00,5.7,5.79,39.17,10.0,87.0,1015.64,220.0,SW,11.0
2020-06-09 03:30:00,7.01,7.08,38.25,10.0,82.0,1015.64,200.0,SSW,9.0
2020-06-09 04:00:00,7.53,7.88,36.9,9.0,87.0,1015.64,190.0,S,6.0
2020-06-09 04:30:00,10.11,10.69,35.36,10.0,82.0,1015.64,190.0,S,6.0
2020-06-09 05:00:00,13.66,15.52,27.21,10.0,87.0,1015.64,200.0,SSW,7.0
2020-06-09 05:30:00,15.51,22.32,27.6,10.0,87.0,1016.64,200.0,SSW,7.0
2020-06-09 06:00:00,12.69,18.51,40.3,9.0,87.0,1016.64,210.0,SSW,9.0
2020-06-09 06:30:00,9.87,14.7,53.01,10.0,87.0,1016.64,210.0,SSW,9.0
2020-06-09 07:00:00,5.47,7.65,60.04,10.0,87.0,1016.64,200.0,SSW,9.0
2020-06-09 07:30:00,4.74,6.44,63.89,11.0,76.0,1016.64,210.0,SSW,11.0
2020-06-09 08:00:00,4.6,5.96,61.66,12.0,72.0,1017.64,220.0,SW,11.0
2020-06-09 08:30:00,5.03,6.56,61.41,12.0,72.0,1017.64,210.0,SSW,11.0
2020-06-09 09:00:00,6.51,8.4,60.86,12.0,72.0,1017.64,240.0,WSW,11.0
2020-06-09 09:30:00,6.7,8.65,62.54,12.0,72.0,1017.64,210.0,SSW,7.0
2020-06-09 10:00:00,6.82,8.81,61.7,12.0,67.0,1017.64,250.0,WSW,11.0
2020-06-09 10:30:00,5.7,6.96,62.39,12.0,67.0,1018.64,240.0,WSW,9.0
2020-06-09 11:00:00,7.26,9.63,61.8,13.0,63.0,1018.64,200.0,SSW,4.0
2020-06-09 11:30:00,4.59,6.13,64.73,13.0,63.0,1018.64,190.0,S,7.0
2020-06-09 12:00:00,6.57,8.31,63.01,13.0,67.0,1018.64,200.0,SSW,9.0
2020-06-09 12:30:00,5.55,7.15,66.49,13.0,63.0,1018.64,200.0,SSW,7.0
2020-06-09 13:00:00,7.95,10.29,65.88,13.0,67.0,1018.64,200.0,SSW,7.0
2020-06-09 13:30:00,9.16,12.08,65.27,13.0,63.0,1018.64,230.0,SW,7.0
2020-06-09 14:00:00,6.16,8.21,64.66,14.0,63.0,1018.64,230.0,VAR,6.0
2020-06-09 14:30:00,5.62,7.05,64.05,14.0,59.0,1018.64,210.0,SSW,4.0
2020-06-09 15:00:00,5.85,7.98,63.44,13.0,67.0,1018.64,250.0,WSW,11.0
2020-06-09 15:30:00,6.09,8.32,65.57,14.0,63.0,1018.64,240.0,WSW,11.0
2020-06-09 16:00:00,4.18,5.34,68.81,14.0,63.0,1018.64,250.0,WSW,13.0
2020-06-09 16:30:00,3.18,3.59,70.43,14.0,63.0,1018.64,230.0,SW,6.0
2020-06-09 17:00:00,2.32,2.61,72.6,14.0,59.0,1018.64,250.0,WSW,9.0
2020-06-09 17:30:00,2.01,2.11,73.67,14.0,59.0,1018.64,240.0,WSW,6.0
2020-06-09 18:00:00,3.91,4.69,71.56,14.0,59.0,1018.64,240.0,WSW,7.0
2020-06-09 18:30:00,3.9,4.28,70.66,14.0,63.0,1018.64,260.0,W,7.0
2020-06-09 19:00:00,3.63,3.96,70.98,14.0,63.0,1018.64,280.0,W,9.0
2020-06-09 19:30:00,3.12,3.26,71.68,14.0,59.0,1018.64,280.0,W,6.0
2020-06-09 20:00:00,4.38,4.26,70.92,14.0,59.0,1018.64,340.0,NNW,4.0
2020-06-09 20:30:00,3.78,3.59,63.67,13.0,63.0,1018.64,300.0,WNW,6.0
2020-06-09 21:00:00,4.16,4.2,63.15,12.0,77.0,1018.64,330.0,NNW,4.0
2020-06-09 21:30:00,3.88,3.59,62.81,12.0,77.0,1018.64,340.0,NNW,6.0
2020-06-09 22:00:00,4.65,4.4,57.19,11.0,82.0,1018.64,350.0,N,4.0
2020-06-09 22:30:00,5.07,4.69,54.44,11.0,82.0,1018.64,360.0,N,6.0
2020-06-09 23:00:00,6.71,6.61,52.6,10.0,82.0,1018.64,10.0,N,6.0
2020-06-09 23:30:00,18.76,19.01,39.64,9.0,87.0,1019.64,80.0,E,4.0
2020-06-10 00:00:00,16.12,16.53,43.89,10.0,87.0,1019.64,80.0,CALM,0.0
2020-06-10 00:30:00,8.37,9.28,55.79,10.0,87.0,1019.64,80.0,CALM,0.0
2020-06-10 01:00:00,7.71,7.4,57.83,10.0,87.0,1019.64,80.0,CALM,0.0
2020-06-10 01:30:00,6.15,5.86,59.87,10.0,87.0,1019.64,80.0,CALM,0.0
2020-06-10 02:00:00,7.11,6.63,54.56,10.0,87.0,1019.64,40.0,NE,2.0
2020-06-10 02:30:00,7.13,7.54,51.8,10.0,87.0,1019.64,30.0,NNE,2.0
2020-06-10 03:00:00,7.16,7.17,52.17,10.0,87.0,1019.64,30.0,CALM,0.0
2020-06-10 03:30:00,8.07,7.88,49.65,10.0,87.0,1018.64,30.0,CALM,0.0
2020-06-10 04:00:00,9.92,10.26,48.85,10.0,87.0,1018.64,30.0,CALM,0.0
2020-06-10 04:30:00,11.77,12.63,48.05,10.0,87.0,1018.64,350.0,N,2.0
2020-06-10 05:00:00,13.66,14.38,50.14,9.0,93.0,1018.64,20.0,NNE,6.0
2020-06-10 05:30:00,18.54,22.32,52.58,10.0,87.0,1018.64,40.0,NE,2.0
2020-06-10 06:00:00,22.46,31.0,55.02,10.0,87.0,1018.64,40.0,CALM,0.0
2020-06-10 06:30:00,19.95,27.79,57.46,11.0,88.0,1019.64,270.0,W,2.0
2020-06-10 07:00:00,13.51,17.8,59.91,11.0,88.0,1019.64,50.0,NE,4.0
2020-06-10 07:30:00,9.45,12.44,62.35,12.0,88.0,1019.64,70.0,ENE,2.0
2020-06-10 08:00:00,10.24,13.55,64.79,14.0,82.0,1019.64,80.0,E,11.0
2020-06-10 08:30:00,11.05,13.26,67.23,14.0,77.0,1019.64,90.0,E,19.0
2020-06-10 09:00:00,10.8,12.8,70.53,15.0,67.0,1019.64,90.0,E,13.0
2020-06-10 09:30:00,13.53,16.53,67.43,15.0,72.0,1019.64,100.0,E,13.0
2020-06-10 10:00:00,8.94,11.13,70.36,15.0,67.0,1019.64,100.0,E,11.0
2020-06-10 10:30:00,12.24,15.86,72.35,15.0,63.0,1019.64,80.0,E,9.0
2020-06-10 11:00:00,13.84,19.11,69.31,16.0,59.0,1019.64,90.0,E,6.0
2020-06-10 11:30:00,15.57,21.98,67.16,16.0,63.0,1019.64,90.0,VAR,4.0
2020-06-10 12:00:00,13.09,18.15,69.23,16.0,63.0,1019.64,100.0,E,7.0
2020-06-10 12:30:00,9.3,11.45,73.51,17.0,59.0,1019.64,40.0,NE,7.0
2020-06-10 13:00:00,6.82,8.57,77.54,17.0,59.0,1019.64,20.0,NNE,7.0
2020-06-10 13:30:00,12.09,15.36,76.06,17.0,59.0,1019.64,40.0,NE,9.0
2020-06-10 14:00:00,7.01,8.78,79.76,17.0,59.0,1019.64,40.0,NE,9.0
2020-06-10 14:30:00,7.32,9.07,80.05,18.0,56.0,1019.64,80.0,E,7.0
2020-06-10 15:00:00,6.32,7.66,80.62,18.0,59.0,1019.64,80.0,VAR,6.0
2020-06-10 15:30:00,4.22,4.87,78.62,18.0,59.0,1019.64,50.0,NE,9.0
2020-06-10 16:00:00,5.09,6.28,80.07,18.0,59.0,1018.64,30.0,NNE,9.0
2020-06-10 16:30:00,4.55,5.49,80.82,17.0,59.0,1018.64,30.0,NNE,19.0
2020-06-10 17:00:00,4.95,5.56,79.76,17.0,59.0,1018.64,20.0,NNE,15.0
2020-06-10 17:30:00,5.36,5.99,76.95,17.0,55.0,1018.64,20.0,NNE,15.0
2020-06-10 18:00:00,5.09,5.37,74.12,17.0,59.0,1018.64,10.0,N,17.0
2020-06-10 18:30:00,4.51,5.0,75.55,17.0,55.0,1018.64,10.0,N,19.0
2020-06-10 19:00:00,8.21,9.01,71.95,16.0,59.0,1018.64,10.0,N,13.0
2020-06-10 19:30:00,7.75,8.51,72.1,16.0,55.0,1018.64,10.0,N,20.0
2020-06-10 20:00:00,5.9,5.91,71.23,16.0,59.0,1018.64,10.0,N,15.0
2020-06-10 20:30:00,6.05,5.97,72.76,15.0,59.0,1018.64,10.0,N,11.0
2020-06-10 21:00:00,5.4,5.54,73.3,15.0,63.0,1018.64,360.0,N,13.0
2020-06-10 21:30:00,4.36,4.14,72.1,14.0,63.0,1018.64,360.0,N,15.0
2020-06-10 22:00:00,4.34,4.19,71.55,14.0,67.0,1018.64,360.0,N,11.0
2020-06-10 22:30:00,4.61,4.66,71.68,14.0,67.0,1018.64,360.0,N,11.0
2020-06-10 23:00:00,5.01,4.93,69.36,14.0,67.0,1018.64,360.0,N,11.0
2020-06-10 23:30:00,5.42,5.06,68.39,13.0,72.0,1018.64,360.0,N,11.0
2020-06-11 00:00:00,7.15,6.71,64.62,13.0,72.0,1018.64,20.0,NNE,9.0
2020-06-11 00:30:00,7.25,6.93,63.71,13.0,72.0,1018.64,360.0,N,7.0
2020-06-11 01:00:00,7.71,7.77,60.54,13.0,77.0,1018.64,350.0,N,6.0
2020-06-11 01:30:00,7.5,7.79,57.37,13.0,77.0,1018.64,20.0,NNE,4.0
2020-06-11 02:00:00,12.88,13.86,52.37,13.0,82.0,1018.64,340.0,NNW,4.0
2020-06-11 02:30:00,7.13,7.54,56.86,13.0,82.0,1018.64,10.0,N,6.0
2020-06-11 03:00:00,11.9,12.93,55.5,14.0,77.0,1018.64,40.0,NE,11.0
2020-06-11 03:30:00,8.46,8.54,63.45,14.0,82.0,1018.64,40.0,NE,11.0
2020-06-11 04:00:00,10.12,10.58,63.12,15.0,77.0,1018.64,40.0,NE,11.0
2020-06-11 04:30:00,11.77,12.63,62.78,16.0,68.0,1018.64,50.0,NE,13.0
2020-06-11 05:00:00,13.66,14.38,69.14,16.0,68.0,1018.64,50.0,NE,15.0
2020-06-11 05:30:00,15.51,19.01,67.23,15.0,72.0,1018.64,40.0,NE,13.0
2020-06-11 06:00:00,22.46,31.0,33.41,15.0,72.0,1018.64,40.0,NE,11.0
2020-06-11 06:30:00,25.22,34.32,35.76,16.0,68.0,1018.64,50.0,NE,9.0
2020-06-11 07:00:00,32.72,42.67,38.92,16.0,68.0,1018.64,40.0,NE,11.0
2020-06-11 07:30:00,20.22,33.53,45.9,17.0,68.0,1018.64,50.0,NE,13.0
2020-06-11 08:00:00,12.63,17.24,67.22,18.0,59.0,1019.64,60.0,ENE,17.0
2020-06-11 08:30:00,6.22,8.33,69.82,19.0,56.0,1019.64,60.0,ENE,20.0
2020-06-11 09:00:00,6.19,7.6,69.57,18.0,56.0,1019.64,60.0,ENE,24.0
2020-06-11 09:30:00,6.11,8.65,72.52,18.0,49.0,1019.64,60.0,ENE,22.0
2020-06-11 10:00:00,7.09,9.44,73.04,18.0,49.0,1019.64,50.0,NE,24.0
2020-06-11 10:30:00,5.01,6.67,73.16,18.0,49.0,1018.64,40.0,NE,20.0
2020-06-11 11:00:00,8.34,11.68,73.27,19.0,43.0,1018.64,50.0,NE,24.0
2020-06-11 11:30:00,4.92,6.77,76.73,20.0,37.0,1018.64,60.0,ENE,26.0
2020-06-11 12:00:00,5.57,7.71,77.53,20.0,37.0,1018.64,40.0,NE,24.0
2020-06-11 12:30:00,9.26,13.12,77.07,20.0,40.0,1018.64,60.0,ENE,22.0
2020-06-11 13:00:00,7.76,10.63,76.6,21.0,38.0,1018.64,50.0,NE,26.0
2020-06-11 13:30:00,7.36,10.06,76.14,22.0,41.0,1018.64,40.0,NE,26.0
2020-06-11 14:00:00,7.21,10.21,75.13,21.0,40.0,1018.64,50.0,NE,28.0
2020-06-11 14:30:00,7.53,10.52,75.71,22.0,38.0,1018.64,50.0,NE,28.0
2020-06-11 15:00:00,7.42,10.02,76.87,22.0,38.0,1018.64,60.0,ENE,33.0
2020-06-11 15:30:00,7.48,9.69,76.17,22.0,38.0,1017.64,40.0,NE,28.0
2020-06-11 16:00:00,5.96,7.61,77.18,22.0,41.0,1017.64,50.0,NE,28.0
2020-06-11 16:30:00,6.27,7.79,77.24,23.0,38.0,1017.64,50.0,NE,28.0
2020-06-11 17:00:00,6.07,7.4,77.68,23.0,38.0,1017.64,50.0,NE,28.0
2020-06-11 17:30:00,6.67,7.9,76.55,23.0,41.0,1017.64,50.0,NE,26.0
2020-06-11 18:00:00,6.08,6.96,76.61,23.0,41.0,1017.64,50.0,NE,26.0
2020-06-11 18:30:00,6.07,7.03,76.22,23.0,41.0,1017.64,50.0,NE,26.0
2020-06-11 19:00:00,6.73,7.57,74.13,23.0,41.0,1017.64,50.0,NE,28.0
2020-06-11 19:30:00,7.48,7.98,72.42,22.0,43.0,1017.64,40.0,NE,22.0
2020-06-11 20:00:00,5.92,6.15,72.13,22.0,41.0,1017.64,50.0,NE,24.0
2020-06-11 20:30:00,5.92,5.82,71.41,21.0,43.0,1017.64,50.0,NE,20.0
2020-06-11 21:00:00,22.69,23.98,50.31,21.0,40.0,1017.64,50.0,NE,20.0
2020-06-11 21:30:00,11.17,12.32,58.42,20.0,43.0,1017.64,40.0,NE,19.0
2020-06-11 22:00:00,23.41,24.42,40.85,19.0,46.0,1017.64,40.0,NE,17.0
2020-06-11 22:30:00,21.26,22.12,39.01,19.0,46.0,1017.64,40.0,NE,15.0
2020-06-11 23:00:00,19.72,20.4,16.57,18.0,52.0,1017.64,40.0,NE,13.0
2020-06-11 23:30:00,18.76,19.01,19.44,18.0,52.0,1018.64,40.0,NE,11.0
2020-06-12 00:00:00,16.12,16.53,50.84,18.0,52.0,1017.64,50.0,NE,13.0
2020-06-12 00:30:00,6.36,6.15,64.22,18.0,49.0,1017.64,60.0,ENE,15.0
2020-06-12 01:00:00,5.84,5.99,64.29,18.0,49.0,1017.64,60.0,ENE,17.0
2020-06-12 01:30:00,6.0,5.92,62.37,18.0,49.0,1017.64,60.0,ENE,17.0
2020-06-12 02:00:00,14.23,15.59,54.75,18.0,49.0,1017.64,60.0,ENE,17.0
2020-06-12 02:30:00,11.6,12.41,47.13,18.0,49.0,1017.64,60.0,ENE,15.0
2020-06-12 03:00:00,7.16,7.54,61.3,17.0,52.0,1017.64,50.0,NE,13.0
2020-06-12 03:30:00,11.74,12.89,10.39,17.0,55.0,1017.64,40.0,NE,17.0
2020-06-12 04:00:00,12.55,13.71,22.07,17.0,55.0,1017.64,40.0,NE,15.0
2020-06-12 04:30:00,11.77,12.63,51.65,16.0,59.0,1017.64,50.0,NE,13.0
2020-06-12 05:00:00,15.16,17.48,48.1,16.0,59.0,1017.64,50.0,NE,15.0
2020-06-12 05:30:00,18.54,22.32,44.56,17.0,52.0,1017.64,50.0,NE,17.0
2020-06-12 06:00:00,13.64,15.88,54.85,17.0,52.0,1016.64,40.0,NE,19.0
2020-06-12 06:30:00,13.94,16.8,53.12,17.0,52.0,1016.64,60.0,ENE,17.0
2020-06-12 07:00:00,30.19,42.67,34.37,17.0,52.0,1016.64,50.0,NE,19.0
2020-06-12 07:30:00,39.11,65.07,18.22,17.0,52.0,1016.64,50.0,NE,19.0
2020-06-12 08:00:00,37.51,70.32,22.53,17.0,55.0,1016.64,50.0,NE,20.0
2020-06-12 08:30:00,32.42,57.67,27.23,17.0,55.0,1016.64,60.0,ENE,24.0
2020-06-12 09:00:00,27.01,47.6,24.99,17.0,59.0,1016.64,60.0,ENE,24.0
2020-06-12 09:30:00,18.93,29.94,38.58,17.0,59.0,1016.64,60.0,ENE,22.0
2020-06-12 10:00:00,16.26,24.86,35.18,18.0,56.0,1016.64,60.0,ENE,24.0
2020-06-12 10:30:00,16.74,23.07,21.69,18.0,59.0,1016.64,60.0,ENE,24.0
2020-06-12 11:00:00,16.35,22.94,38.67,18.0,56.0,1016.64,70.0,ENE,24.0
2020-06-12 11:30:00,15.57,21.98,53.52,18.0,59.0,1016.64,70.0,ENE,24.0
2020-06-12 12:00:00,13.09,16.36,59.91,18.0,59.0,1016.64,60.0,ENE,20.0
2020-06-12 12:30:00,11.88,14.01,62.47,19.0,60.0,1016.64,60.0,ENE,19.0
2020-06-12 13:00:00,12.1,15.53,66.33,19.0,64.0,1016.64,60.0,ENE,19.0
2020-06-12 13:30:00,15.34,20.64,59.9,20.0,60.0,1016.64,70.0,ENE,22.0
2020-06-12 14:00:00,17.04,23.08,42.8,20.0,60.0,1016.64,70.0,ENE,20.0
2020-06-12 14:30:00,17.63,23.43,52.93,20.0,60.0,1016.64,90.0,E,33.0
2020-06-12 15:00:00,7.88,8.87,72.67,17.0,88.0,1016.64,100.0,E,19.0
2020-06-12 15:30:00,18.33,23.28,58.33,17.0,88.0,1016.64,50.0,NE,9.0
2020-06-12 16:00:00,14.25,16.46,57.72,19.0,83.0,1016.64,70.0,ENE,11.0
2020-06-12 16:30:00,16.71,20.78,50.89,18.0,77.0,1016.64,80.0,E,26.0
2020-06-12 17:00:00,8.48,9.7,62.17,17.0,88.0,1015.64,50.0,NE,17.0
2020-06-12 17:30:00,6.71,7.1,65.14,18.0,83.0,1015.64,40.0,NE,15.0
2020-06-12 18:00:00,5.71,5.83,66.59,19.0,78.0,1015.64,50.0,NE,17.0
2020-06-12 18:30:00,6.75,7.26,66.73,19.0,78.0,1015.64,60.0,ENE,13.0
2020-06-12 19:00:00,8.35,8.64,68.43,20.0,73.0,1015.64,60.0,ENE,11.0
2020-06-12 19:30:00,6.92,7.07,72.49,20.0,73.0,1015.64,70.0,ENE,13.0
2020-06-12 20:00:00,7.19,6.87,75.73,20.0,68.0,1015.64,80.0,E,19.0
2020-06-12 20:30:00,6.02,6.06,75.18,20.0,68.0,1015.64,100.0,E,17.0
2020-06-12 21:00:00,6.23,6.33,73.3,19.0,73.0,1015.64,100.0,E,15.0
2020-06-12 21:30:00,7.17,6.91,72.1,19.0,73.0,1015.64,90.0,E,13.0
2020-06-12 22:00:00,7.08,7.01,71.55,19.0,73.0,1016.64,110.0,ESE,11.0
2020-06-12 22:30:00,8.21,8.41,69.87,18.0,77.0,1016.64,100.0,E,15.0
2020-06-12 23:00:00,6.02,5.83,69.36,18.0,77.0,1016.64,100.0,E,19.0
2020-06-12 23:30:00,4.39,3.83,72.08,18.0,77.0,1016.64,100.0,E,20.0
2020-06-13 00:00:00,4.96,4.83,68.11,18.0,83.0,1017.64,110.0,ESE,19.0
2020-06-13 00:30:00,6.39,6.35,66.01,18.0,83.0,1017.64,100.0,E,19.0
2020-06-13 01:00:00,4.06,3.91,68.3,17.0,88.0,1017.64,100.0,E,24.0
2020-06-13 01:30:00,4.25,3.67,66.89,17.0,88.0,1017.64,90.0,E,19.0
2020-06-13 02:00:00,7.0,7.1,66.97,17.0,82.0,1017.64,90.0,E,19.0
2020-06-13 02:30:00,3.37,3.41,66.43,17.0,72.0,1017.64,90.0,E,17.0
2020-06-13 03:00:00,3.38,3.37,65.59,16.0,72.0,1017.64,80.0,E,19.0
2020-06-13 03:30:00,3.25,3.04,64.75,16.0,68.0,1017.64,80.0,E,17.0
2020-06-13 04:00:00,12.47,12.84,61.32,16.0,63.0,1017.64,70.0,ENE,11.0
2020-06-13 04:30:00,2.75,2.46,69.21,16.0,63.0,1016.64,60.0,ENE,17.0
2020-06-13 05:00:00,4.54,4.29,60.85,16.0,63.0,1016.64,60.0,ENE,15.0
2020-06-13 05:30:00,6.4,6.71,60.8,16.0,63.0,1016.64,60.0,ENE,19.0
2020-06-13 06:00:00,5.8,6.18,60.67,16.0,68.0,1016.64,60.0,ENE,17.0
2020-06-13 06:30:00,5.21,5.65,60.54,16.0,68.0,1016.64,60.0,ENE,15.0
2020-06-13 07:00:00,4.56,5.25,64.96,17.0,68.0,1016.64,60.0,ENE,19.0
2020-06-13 07:30:00,4.31,4.75,64.65,17.0,68.0,1017.64,60.0,ENE,19.0
2020-06-13 08:00:00,5.92,6.71,62.48,17.0,68.0,1017.64,60.0,ENE,19.0
2020-06-13 08:30:00,6.4,7.48,61.75,17.0,72.0,1017.64,80.0,E,20.0
2020-06-13 09:00:00,5.83,6.85,62.9,18.0,73.0,1017.64,80.0,E,24.0
2020-06-13 09:30:00,5.81,7.08,62.08,18.0,73.0,1017.64,90.0,E,28.0
2020-06-13 10:00:00,6.39,7.98,61.33,17.0,82.0,1017.64,90.0,E,28.0
2020-06-13 10:30:00,4.98,5.69,63.81,17.0,82.0,1017.64,90.0,E,26.0
2020-06-13 11:00:00,8.2,9.5,60.29,17.0,82.0,1017.64,90.0,E,26.0
2020-06-13 11:30:00,7.92,9.12,58.17,18.0,83.0,1017.64,90.0,E,26.0
2020-06-13 12:00:00,8.0,9.15,57.79,18.0,83.0,1017.64,80.0,E,24.0
2020-06-13 12:30:00,7.02,8.62,58.31,18.0,83.0,1017.64,90.0,E,22.0
